Agent_ID,LOG_ON_DATE_TIME,REASON_CODE,DURATION
8,2021-03-08 08:28:00,Break[10003],163
8,2021-03-08 08:28:00,Extended Wrap Up[10048],165
8,2021-03-08 08:28:00,Go To Logout[10025],5
8,2021-03-08 08:28:00,Lunch[10001],33
16,2021-03-08 08:29:00,Break[10003],1132
16,2021-03-08 08:29:00,Extended Wrap Up[10048],421
16,2021-03-08 08:29:00,Go To Logout[10025],5
16,2021-03-08 08:29:00,Lunch[10001],105
16,2021-03-08 08:29:00,Training[10005],9
3,2021-03-08 08:30:00,Break[10003],246
3,2021-03-08 08:30:00,Extended Wrap Up[10048],1887
3,2021-03-08 08:30:00,Go To Logout[10025],4
3,2021-03-08 08:30:00,Lunch[10001],3590
3,2021-03-08 08:30:00,Meeting[10007],8
3,2021-03-08 08:30:00,Outbound Calls[32],80
2,2021-03-08 08:30:00,Administration[11043],397
2,2021-03-08 08:30:00,Break[10003],2142
2,2021-03-08 08:30:00,Go To Logout[10025],6
2,2021-03-08 08:30:00,Lunch[10001],2739
7,2021-03-08 08:31:00,Extended Wrap Up[10048],1181
7,2021-03-08 08:31:00,Go To Logout[10025],60
7,2021-03-08 08:31:00,Lunch[10001],3562
4,2021-03-08 08:33:00,Go To Logout[10025],7
4,2021-03-08 08:33:00,Lunch[10001],3526
4,2021-03-08 08:33:00,Outbound Calls[32],149
4,2021-03-08 08:33:00,RONA[32767],130
18,2021-03-08 08:59:00,Break[10003],915
18,2021-03-08 08:59:00,Extended Wrap Up[10048],795
18,2021-03-08 08:59:00,Go To Logout[10025],6
5,2021-03-08 09:02:00,Break[10003],1103
5,2021-03-08 09:02:00,Extended Wrap Up[10048],1630
5,2021-03-08 09:02:00,Go To Logout[10025],5
5,2021-03-08 09:02:00,Lunch[10001],198
5,2021-03-08 09:02:00,RONA[32767],3
14,2021-03-08 09:08:00,Administration[11043],413
14,2021-03-08 09:08:00,Extended Wrap Up[10048],148
14,2021-03-08 09:08:00,Go To Logout[10025],3
14,2021-03-08 10:47:00,Extended Wrap Up[10048],708
14,2021-03-08 10:47:00,Go To Logout[10025],3
14,2021-03-08 14:13:00,Break[10003],283
14,2021-03-08 14:13:00,Extended Wrap Up[10048],495
14,2021-03-08 14:13:00,Go To Logout[10025],3
11,2021-03-09 07:35:00,Go To Logout[10025],9
4,2021-03-09 07:42:00,Lunch[10001],3374
12,2021-03-09 07:44:00,Go To Logout[10025],17
12,2021-03-09 07:55:00,Break[10003],1053
12,2021-03-09 07:55:00,Extended Wrap Up[10048],1267
12,2021-03-09 07:55:00,Go To Logout[10025],5
12,2021-03-09 07:55:00,Lunch[10001],23
1,2021-03-09 08:25:00,Break[10003],377
1,2021-03-09 08:25:00,Extended Wrap Up[10048],312
1,2021-03-09 08:25:00,Go To Logout[10025],12
1,2021-03-09 08:25:00,Lunch[10001],6
11,2021-03-09 08:27:00,Break[10003],516
11,2021-03-09 08:27:00,Extended Wrap Up[10048],305
11,2021-03-09 08:27:00,Go To Logout[10025],5
11,2021-03-09 08:27:00,Lunch[10001],3599
11,2021-03-09 08:27:00,Meeting[10007],1859
16,2021-03-09 08:27:00,Break[10003],1012
16,2021-03-09 08:27:00,Extended Wrap Up[10048],583
16,2021-03-09 08:27:00,Go To Logout[10025],2
16,2021-03-09 08:27:00,Lunch[10001],65
6,2021-03-09 08:28:00,Break[10003],347
6,2021-03-09 08:28:00,Extended Wrap Up[10048],1604
6,2021-03-09 08:28:00,Go To Logout[10025],5
6,2021-03-09 08:28:00,Lunch[10001],3577
6,2021-03-09 08:28:00,Meeting[10007],799
8,2021-03-09 08:29:00,Break[10003],444
8,2021-03-09 08:29:00,Go To Logout[10025],6
8,2021-03-09 08:29:00,Lunch[10001],25
2,2021-03-09 08:29:00,Break[10003],2470
2,2021-03-09 08:29:00,Go To Logout[10025],7
2,2021-03-09 08:29:00,Lunch[10001],2831
2,2021-03-09 08:29:00,RONA[32767],9
13,2021-03-09 08:29:00,Administration[11043],2
13,2021-03-09 08:29:00,Break[10003],776
13,2021-03-09 08:29:00,Extended Wrap Up[10048],1111
13,2021-03-09 08:29:00,Go To Logout[10025],4
13,2021-03-09 08:29:00,Lunch[10001],27
13,2021-03-09 08:29:00,RONA[32767],230
18,2021-03-09 08:58:00,Break[10003],914
18,2021-03-09 08:58:00,Extended Wrap Up[10048],253
18,2021-03-09 08:58:00,Go To Logout[10025],5
5,2021-03-09 09:01:00,Break[10003],844
5,2021-03-09 09:01:00,Extended Wrap Up[10048],2991
5,2021-03-09 09:01:00,Go To Logout[10025],3
5,2021-03-09 09:01:00,Lunch[10001],92
5,2021-03-09 09:01:00,RONA[32767],2
14,2021-03-09 09:48:00,Extended Wrap Up[10048],587
14,2021-03-09 09:48:00,Go To Logout[10025],3
4,2021-03-09 12:14:00,Break[10003],88
4,2021-03-09 12:14:00,Go To Logout[10025],3
14,2021-03-09 14:21:00,Extended Wrap Up[10048],330
14,2021-03-09 14:21:00,Go To Logout[10025],3
4,2021-03-10 07:44:00,Lunch[10001],9
4,2021-03-10 07:44:00,Outbound Calls[32],22
4,2021-03-10 07:44:00,RONA[32767],3
12,2021-03-10 07:56:00,Break[10003],661
12,2021-03-10 07:56:00,Extended Wrap Up[10048],735
12,2021-03-10 07:56:00,Go To Logout[10025],3
12,2021-03-10 07:56:00,Lunch[10001],30
16,2021-03-10 08:21:00,Break[10003],1541
16,2021-03-10 08:21:00,Extended Wrap Up[10048],57
16,2021-03-10 08:21:00,Go To Logout[10025],3
16,2021-03-10 08:21:00,Lunch[10001],33
11,2021-03-10 08:25:00,Computer Issues[10030],4
11,2021-03-10 08:25:00,Go To Logout[10025],5
11,2021-03-10 08:25:00,Outbound Calls[32],7
8,2021-03-10 08:26:00,Break[10003],270
8,2021-03-10 08:26:00,Extended Wrap Up[10048],198
8,2021-03-10 08:26:00,Go To Logout[10025],4
8,2021-03-10 08:26:00,Lunch[10001],18
1,2021-03-10 08:26:00,Break[10003],360
1,2021-03-10 08:26:00,Go To Logout[10025],3
1,2021-03-10 08:26:00,Lunch[10001],3
1,2021-03-10 08:26:00,RONA[32767],49
6,2021-03-10 08:26:00,Break[10003],1080
6,2021-03-10 08:26:00,Extended Wrap Up[10048],616
6,2021-03-10 08:26:00,Go To Logout[10025],6
6,2021-03-10 08:26:00,Lunch[10001],8
6,2021-03-10 08:26:00,Meeting[10007],1547
13,2021-03-10 08:27:00,Computer Issues[10030],91
2,2021-03-10 08:29:00,Break[10003],2296
2,2021-03-10 08:29:00,Go To Logout[10025],6
2,2021-03-10 08:29:00,Lunch[10001],2712
18,2021-03-10 08:58:00,Break[10003],1007
18,2021-03-10 08:58:00,Extended Wrap Up[10048],1805
18,2021-03-10 08:58:00,Go To Logout[10025],4
5,2021-03-10 09:08:00,Break[10003],970
5,2021-03-10 09:08:00,Extended Wrap Up[10048],2312
5,2021-03-10 09:08:00,Go To Logout[10025],3
5,2021-03-10 09:08:00,Lunch[10001],3571
5,2021-03-10 09:08:00,Meeting[10007],1444
14,2021-03-10 09:10:00,Extended Wrap Up[10048],571
14,2021-03-10 09:10:00,Go To Logout[10025],2
14,2021-03-10 09:10:00,RONA[32767],25
13,2021-03-10 09:28:00,Break[10003],911
13,2021-03-10 09:28:00,Extended Wrap Up[10048],936
13,2021-03-10 09:28:00,Go To Logout[10025],4
13,2021-03-10 09:28:00,Lunch[10001],78
11,2021-03-10 10:34:00,Break[10003],464
11,2021-03-10 10:34:00,Lunch[10001],3572
14,2021-03-10 14:23:00,Extended Wrap Up[10048],738
14,2021-03-10 14:23:00,Go To Logout[10025],2
11,2021-03-10 14:45:00,Break[10003],194
11,2021-03-10 14:45:00,Go To Logout[10025],4
11,2021-03-10 14:45:00,Outbound Calls[32],28
6,2021-03-10 15:27:00,Break[10003],195
6,2021-03-10 15:27:00,Extended Wrap Up[10048],228
6,2021-03-10 15:27:00,Go To Logout[10025],4
4,2021-03-10 16:13:00,Go To Logout[10025],9
12,2021-03-11 07:45:00,Break[10003],434
12,2021-03-11 07:45:00,Extended Wrap Up[10048],339
12,2021-03-11 07:45:00,Go To Logout[10025],4
12,2021-03-11 07:45:00,Lunch[10001],120
4,2021-03-11 07:45:00,Go To Logout[10025],4
4,2021-03-11 07:45:00,Lunch[10001],3505
4,2021-03-11 07:45:00,RONA[32767],117
11,2021-03-11 08:09:00,Break[10003],316
11,2021-03-11 08:09:00,Extended Wrap Up[10048],20
11,2021-03-11 08:09:00,Lunch[10001],91
16,2021-03-11 08:22:00,Break[10003],1219
16,2021-03-11 08:22:00,Extended Wrap Up[10048],334
16,2021-03-11 08:22:00,Go To Logout[10025],4
16,2021-03-11 08:22:00,Lunch[10001],71
16,2021-03-11 08:22:00,Meeting[10007],934
13,2021-03-11 08:24:00,Break[10003],857
13,2021-03-11 08:24:00,Extended Wrap Up[10048],1321
13,2021-03-11 08:24:00,Go To Logout[10025],5
13,2021-03-11 08:24:00,Lunch[10001],70
13,2021-03-11 08:24:00,RONA[32767],7
6,2021-03-11 08:25:00,Administration[11043],377
6,2021-03-11 08:25:00,Break[10003],773
6,2021-03-11 08:25:00,Extended Wrap Up[10048],905
6,2021-03-11 08:25:00,Go To Logout[10025],2
6,2021-03-11 08:25:00,Lunch[10001],71
6,2021-03-11 08:25:00,Meeting[10007],1033
6,2021-03-11 08:25:00,Outbound Calls[32],13
1,2021-03-11 08:26:00,Break[10003],363
1,2021-03-11 08:26:00,Extended Wrap Up[10048],78
1,2021-03-11 08:26:00,Go To Logout[10025],13
1,2021-03-11 08:26:00,Lunch[10001],3598
2,2021-03-11 08:28:00,Break[10003],2092
2,2021-03-11 08:28:00,Go To Logout[10025],6
2,2021-03-11 08:28:00,Lunch[10001],2718
8,2021-03-11 08:29:00,Break[10003],339
8,2021-03-11 08:29:00,Extended Wrap Up[10048],207
8,2021-03-11 08:29:00,Go To Logout[10025],6
8,2021-03-11 08:29:00,Lunch[10001],0
7,2021-03-11 08:34:00,Extended Wrap Up[10048],855
7,2021-03-11 08:34:00,Go To Logout[10025],123
7,2021-03-11 08:34:00,Lunch[10001],115
18,2021-03-11 08:58:00,Break[10003],909
18,2021-03-11 08:58:00,Extended Wrap Up[10048],546
18,2021-03-11 08:58:00,Go To Logout[10025],10
5,2021-03-11 09:00:00,Break[10003],1063
5,2021-03-11 09:00:00,Extended Wrap Up[10048],1041
5,2021-03-11 09:00:00,Go To Logout[10025],9
5,2021-03-11 09:00:00,Lunch[10001],148
5,2021-03-11 09:00:00,Meeting[10007],737
14,2021-03-11 09:19:00,Extended Wrap Up[10048],388
14,2021-03-11 09:19:00,Go To Logout[10025],3
14,2021-03-11 09:19:00,RONA[32767],0
11,2021-03-11 13:40:00,Administration[11043],537
11,2021-03-11 13:40:00,Break[10003],413
11,2021-03-11 13:40:00,Extended Wrap Up[10048],77
11,2021-03-11 13:40:00,Meeting[10007],907
11,2021-03-11 13:40:00,Outbound Calls[32],3329
14,2021-03-11 14:10:00,Break[10003],119
14,2021-03-11 14:10:00,Extended Wrap Up[10048],147
14,2021-03-11 14:10:00,Go To Logout[10025],3
14,2021-03-11 14:10:00,RONA[32767],5
11,2021-03-11 19:56:00,Go To Logout[10025],4
12,2021-03-12 07:48:00,Administration[11043],3037
12,2021-03-12 07:48:00,Break[10003],1211
12,2021-03-12 07:48:00,Extended Wrap Up[10048],239
12,2021-03-12 07:48:00,Go To Logout[10025],3
12,2021-03-12 07:48:00,Lunch[10001],75
12,2021-03-12 07:48:00,RONA[32767],2
1,2021-03-12 08:23:00,Break[10003],258
1,2021-03-12 08:23:00,Extended Wrap Up[10048],790
1,2021-03-12 08:23:00,Go To Logout[10025],6
1,2021-03-12 08:23:00,Lunch[10001],58
6,2021-03-12 08:24:00,Extended Wrap Up[10048],253
8,2021-03-12 08:28:00,Administration[11043],3082
8,2021-03-12 08:28:00,Extended Wrap Up[10048],362
8,2021-03-12 08:28:00,Go To Logout[10025],6
8,2021-03-12 08:28:00,Lunch[10001],9
2,2021-03-12 08:29:00,Administration[11043],170
2,2021-03-12 08:29:00,Break[10003],2046
2,2021-03-12 08:29:00,Extended Wrap Up[10048],75
2,2021-03-12 08:29:00,Go To Logout[10025],8
2,2021-03-12 08:29:00,Lunch[10001],2735
16,2021-03-12 08:30:00,Break[10003],1878
16,2021-03-12 08:30:00,Extended Wrap Up[10048],377
16,2021-03-12 08:30:00,Go To Logout[10025],3
16,2021-03-12 08:30:00,Lunch[10001],7
3,2021-03-12 08:30:00,Administration[11043],2
3,2021-03-12 08:30:00,Break[10003],342
3,2021-03-12 08:30:00,Extended Wrap Up[10048],1097
3,2021-03-12 08:30:00,Lunch[10001],46
13,2021-03-12 08:33:00,Break[10003],779
13,2021-03-12 08:33:00,Extended Wrap Up[10048],990
13,2021-03-12 08:33:00,Go To Logout[10025],3
13,2021-03-12 08:33:00,Lunch[10001],44
13,2021-03-12 08:33:00,RONA[32767],4
18,2021-03-12 08:59:00,Break[10003],942
18,2021-03-12 08:59:00,Extended Wrap Up[10048],65
18,2021-03-12 08:59:00,Go To Logout[10025],8
14,2021-03-12 09:10:00,Break[10003],200
14,2021-03-12 09:10:00,Extended Wrap Up[10048],855
14,2021-03-12 09:10:00,Go To Logout[10025],5
6,2021-03-12 09:49:00,Break[10003],180
6,2021-03-12 09:49:00,Extended Wrap Up[10048],209
6,2021-03-12 09:49:00,Lunch[10001],50
5,2021-03-12 10:07:00,Extended Wrap Up[10048],196
5,2021-03-12 10:46:00,Break[10003],509
5,2021-03-12 10:46:00,Extended Wrap Up[10048],413
5,2021-03-12 10:46:00,Lunch[10001],274
5,2021-03-12 10:46:00,RONA[32767],3
4,2021-03-12 10:59:00,Go To Logout[10025],6
4,2021-03-12 10:59:00,Lunch[10001],3526
6,2021-03-12 13:02:00,Lunch[10001],644
5,2021-03-12 13:17:00,Break[10003],411
5,2021-03-12 13:17:00,Extended Wrap Up[10048],522
5,2021-03-12 13:17:00,Go To Logout[10025],3
5,2021-03-12 13:17:00,Lunch[10001],3156
6,2021-03-12 13:20:00,Break[10003],161
6,2021-03-12 13:20:00,Extended Wrap Up[10048],717
6,2021-03-12 13:20:00,Go To Logout[10025],5
6,2021-03-12 13:20:00,RONA[32767],21
14,2021-03-12 14:20:00,Administration[11043],2
14,2021-03-12 14:20:00,Break[10003],273
14,2021-03-12 14:20:00,Extended Wrap Up[10048],707
14,2021-03-12 14:20:00,Go To Logout[10025],3
3,2021-03-12 14:49:00,Break[10003],164
3,2021-03-12 14:49:00,Extended Wrap Up[10048],307
3,2021-03-12 14:49:00,Go To Logout[10025],6
3,2021-03-12 14:49:00,Meeting[10007],4
3,2021-03-12 14:49:00,Outbound Calls[32],11
4,2021-03-15 07:45:00,Go To Logout[10025],7
4,2021-03-15 07:45:00,Lunch[10001],13
4,2021-03-15 07:45:00,Outbound Calls[32],148
8,2021-03-15 07:45:00,Extended Wrap Up[10048],236
8,2021-03-15 07:45:00,Lunch[10001],6
16,2021-03-15 08:06:00,Break[10003],729
16,2021-03-15 08:06:00,Extended Wrap Up[10048],510
16,2021-03-15 08:06:00,Go To Logout[10025],3
16,2021-03-15 08:06:00,Lunch[10001],63
11,2021-03-15 08:11:00,Break[10003],123
11,2021-03-15 08:11:00,Extended Wrap Up[10048],415
11,2021-03-15 08:11:00,Lunch[10001],3542
13,2021-03-15 08:23:00,Computer Issues[10030],73
1,2021-03-15 08:25:00,Break[10003],357
1,2021-03-15 08:25:00,Extended Wrap Up[10048],446
1,2021-03-15 08:25:00,Go To Logout[10025],5
1,2021-03-15 08:25:00,Lunch[10001],40
12,2021-03-15 08:27:00,Break[10003],646
12,2021-03-15 08:27:00,Extended Wrap Up[10048],686
12,2021-03-15 08:27:00,Go To Logout[10025],20
12,2021-03-15 08:27:00,Lunch[10001],117
2,2021-03-15 08:29:00,Break[10003],2156
2,2021-03-15 08:29:00,Extended Wrap Up[10048],57
2,2021-03-15 08:29:00,Go To Logout[10025],6
2,2021-03-15 08:29:00,Lunch[10001],2687
2,2021-03-15 08:29:00,RONA[32767],6
7,2021-03-15 08:34:00,Extended Wrap Up[10048],1234
7,2021-03-15 08:34:00,Go To Logout[10025],116
7,2021-03-15 08:34:00,Lunch[10001],3563
3,2021-03-15 08:34:00,Break[10003],152
3,2021-03-15 08:34:00,Extended Wrap Up[10048],689
3,2021-03-15 08:34:00,Go To Logout[10025],5
3,2021-03-15 08:34:00,Lunch[10001],6
3,2021-03-15 08:34:00,Outbound Calls[32],74
13,2021-03-15 08:46:00,Break[10003],477
13,2021-03-15 08:46:00,Extended Wrap Up[10048],1222
13,2021-03-15 08:46:00,Lunch[10001],3554
6,2021-03-15 08:56:00,Extended Wrap Up[10048],261
18,2021-03-15 08:58:00,Break[10003],930
18,2021-03-15 08:58:00,Extended Wrap Up[10048],769
18,2021-03-15 08:58:00,Go To Logout[10025],4
14,2021-03-15 09:14:00,Administration[11043],4
14,2021-03-15 09:14:00,Break[10003],184
14,2021-03-15 09:14:00,Extended Wrap Up[10048],942
14,2021-03-15 09:14:00,Go To Logout[10025],5
14,2021-03-15 09:14:00,RONA[32767],10
6,2021-03-15 10:33:00,Break[10003],169
6,2021-03-15 10:33:00,Extended Wrap Up[10048],55
6,2021-03-15 12:17:00,Go To Logout[10025],4
6,2021-03-15 12:29:00,Break[10003],383
6,2021-03-15 12:29:00,Computer Issues[10030],41
6,2021-03-15 12:29:00,Extended Wrap Up[10048],1044
6,2021-03-15 12:29:00,Go To Logout[10025],4
6,2021-03-15 12:29:00,Lunch[10001],3596
8,2021-03-15 14:00:00,Extended Wrap Up[10048],159
8,2021-03-15 14:00:00,Go To Logout[10025],6
14,2021-03-15 14:21:00,Administration[11043],51
14,2021-03-15 14:21:00,Break[10003],647
14,2021-03-15 14:21:00,Extended Wrap Up[10048],340
14,2021-03-15 14:21:00,Go To Logout[10025],3
14,2021-03-15 14:21:00,RONA[32767],23
13,2021-03-15 14:22:00,Break[10003],84
13,2021-03-15 14:22:00,Go To Logout[10025],3
13,2021-03-15 14:22:00,RONA[32767],4
11,2021-03-15 14:24:00,Break[10003],159
11,2021-03-15 14:24:00,Extended Wrap Up[10048],65
11,2021-03-15 14:24:00,Go To Logout[10025],12
4,2021-03-16 07:45:00,Lunch[10001],3469
8,2021-03-16 07:45:00,Extended Wrap Up[10048],231
8,2021-03-16 07:45:00,Go To Logout[10025],6
8,2021-03-16 07:45:00,Lunch[10001],35
11,2021-03-16 07:55:00,Break[10003],266
11,2021-03-16 07:55:00,Extended Wrap Up[10048],186
11,2021-03-16 07:55:00,Go To Logout[10025],3
11,2021-03-16 07:55:00,Lunch[10001],3552
11,2021-03-16 07:55:00,Outbound Calls[32],98
13,2021-03-16 08:23:00,Break[10003],771
13,2021-03-16 08:23:00,Extended Wrap Up[10048],462
1,2021-03-16 08:27:00,Administration[11043],4
1,2021-03-16 08:27:00,Break[10003],145
1,2021-03-16 08:27:00,Extended Wrap Up[10048],159
1,2021-03-16 08:27:00,Go To Logout[10025],14
1,2021-03-16 08:27:00,Lunch[10001],30
12,2021-03-16 08:28:00,Break[10003],1003
12,2021-03-16 08:28:00,Extended Wrap Up[10048],221
12,2021-03-16 08:28:00,Go To Logout[10025],5
12,2021-03-16 08:28:00,Lunch[10001],61
2,2021-03-16 08:31:00,Break[10003],1641
2,2021-03-16 08:31:00,Extended Wrap Up[10048],292
2,2021-03-16 08:31:00,Go To Logout[10025],5
2,2021-03-16 08:31:00,Lunch[10001],2737
2,2021-03-16 08:31:00,RONA[32767],20
16,2021-03-16 08:42:00,Break[10003],1084
16,2021-03-16 08:42:00,Extended Wrap Up[10048],419
16,2021-03-16 08:42:00,Go To Logout[10025],3
16,2021-03-16 08:42:00,Lunch[10001],31
6,2021-03-16 08:56:00,Break[10003],139
6,2021-03-16 08:56:00,Extended Wrap Up[10048],1490
6,2021-03-16 08:56:00,Go To Logout[10025],3
6,2021-03-16 08:56:00,Lunch[10001],3582
14,2021-03-16 09:11:00,Break[10003],193
14,2021-03-16 09:11:00,Extended Wrap Up[10048],408
14,2021-03-16 09:11:00,Go To Logout[10025],5
14,2021-03-16 09:11:00,RONA[32767],8
18,2021-03-16 09:38:00,Break[10003],915
18,2021-03-16 09:38:00,Go To Logout[10025],7
13,2021-03-16 11:34:00,Computer Issues[10030],12
13,2021-03-16 11:34:00,Extended Wrap Up[10048],320
13,2021-03-16 11:34:00,Go To Logout[10025],2
13,2021-03-16 11:34:00,Lunch[10001],43
7,2021-03-16 12:31:00,Break[10003],911
7,2021-03-16 12:31:00,Extended Wrap Up[10048],457
7,2021-03-16 12:31:00,Go To Logout[10025],8
13,2021-03-16 13:12:00,Administration[11043],58
13,2021-03-16 13:12:00,Break[10003],299
13,2021-03-16 13:12:00,Computer Issues[10030],303
13,2021-03-16 13:12:00,Go To Logout[10025],6
13,2021-03-16 13:12:00,RONA[32767],107
13,2021-03-16 14:13:00,Break[10003],128
13,2021-03-16 14:13:00,Go To Logout[10025],164
14,2021-03-16 14:22:00,Break[10003],150
14,2021-03-16 14:22:00,Extended Wrap Up[10048],295
14,2021-03-16 14:22:00,Go To Logout[10025],3
14,2021-03-16 14:22:00,RONA[32767],8
4,2021-03-16 15:34:00,Go To Logout[10025],5
8,2021-03-17 07:43:00,Break[10003],184
8,2021-03-17 07:43:00,Extended Wrap Up[10048],248
8,2021-03-17 07:43:00,Lunch[10001],24
4,2021-03-17 07:47:00,Break[10003],80
4,2021-03-17 07:47:00,Go To Logout[10025],8
4,2021-03-17 07:47:00,Lunch[10001],1
4,2021-03-17 07:47:00,Outbound Calls[32],8
4,2021-03-17 07:47:00,RONA[32767],8
11,2021-03-17 08:07:00,Break[10003],393
16,2021-03-17 08:24:00,Break[10003],1032
16,2021-03-17 08:24:00,Extended Wrap Up[10048],415
16,2021-03-17 08:24:00,Go To Logout[10025],3
16,2021-03-17 08:24:00,Lunch[10001],93
16,2021-03-17 08:24:00,Meeting[10007],153
6,2021-03-17 08:26:00,Extended Wrap Up[10048],1186
13,2021-03-17 08:26:00,Break[10003],1087
13,2021-03-17 08:26:00,Extended Wrap Up[10048],734
12,2021-03-17 08:27:00,Break[10003],871
12,2021-03-17 08:27:00,Computer Issues[10030],30
12,2021-03-17 08:27:00,Extended Wrap Up[10048],903
12,2021-03-17 08:27:00,Lunch[10001],82
2,2021-03-17 08:29:00,Go To Logout[10025],8
18,2021-03-17 08:59:00,Break[10003],916
18,2021-03-17 08:59:00,Extended Wrap Up[10048],748
18,2021-03-17 08:59:00,Go To Logout[10025],4
14,2021-03-17 09:09:00,Extended Wrap Up[10048],631
14,2021-03-17 09:09:00,Go To Logout[10025],4
14,2021-03-17 09:09:00,RONA[32767],50
1,2021-03-17 09:14:00,Break[10003],446
1,2021-03-17 09:14:00,Extended Wrap Up[10048],312
1,2021-03-17 09:14:00,Go To Logout[10025],17
1,2021-03-17 09:14:00,Lunch[10001],3587
5,2021-03-17 09:18:00,Break[10003],291
5,2021-03-17 09:18:00,Extended Wrap Up[10048],1152
5,2021-03-17 09:18:00,Lunch[10001],75
2,2021-03-17 11:03:00,Break[10003],511
2,2021-03-17 11:03:00,Extended Wrap Up[10048],192
2,2021-03-17 11:03:00,Go To Logout[10025],6
2,2021-03-17 11:03:00,Lunch[10001],2684
11,2021-03-17 11:38:00,Break[10003],313
11,2021-03-17 11:38:00,Computer Issues[10030],155
11,2021-03-17 11:38:00,Extended Wrap Up[10048],210
11,2021-03-17 11:38:00,Go To Logout[10025],4
11,2021-03-17 11:38:00,Lunch[10001],51
13,2021-03-17 11:44:00,Lunch[10001],3381
6,2021-03-17 12:09:00,Break[10003],119
6,2021-03-17 12:09:00,Extended Wrap Up[10048],1021
6,2021-03-17 12:09:00,Go To Logout[10025],11
6,2021-03-17 12:09:00,Lunch[10001],22
13,2021-03-17 12:47:00,Break[10003],240
13,2021-03-17 12:47:00,Extended Wrap Up[10048],214
13,2021-03-17 12:47:00,Go To Logout[10025],3
13,2021-03-17 12:47:00,RONA[32767],195
14,2021-03-17 14:06:00,Break[10003],1191
14,2021-03-17 14:06:00,Extended Wrap Up[10048],422
14,2021-03-17 14:06:00,Go To Logout[10025],4
5,2021-03-17 14:22:00,Break[10003],458
5,2021-03-17 14:22:00,Extended Wrap Up[10048],704
5,2021-03-17 14:22:00,Go To Logout[10025],3
12,2021-03-17 15:47:00,Break[10003],103
12,2021-03-17 15:47:00,Go To Logout[10025],33
8,2021-03-17 16:06:00,Go To Logout[10025],9
4,2021-03-18 07:45:00,Break[10003],210
4,2021-03-18 07:45:00,Go To Logout[10025],3
4,2021-03-18 07:45:00,Lunch[10001],3534
4,2021-03-18 07:45:00,Outbound Calls[32],137
8,2021-03-18 07:45:00,Extended Wrap Up[10048],623
8,2021-03-18 07:45:00,Go To Logout[10025],5
8,2021-03-18 07:45:00,Lunch[10001],34
11,2021-03-18 08:05:00,Break[10003],518
11,2021-03-18 08:05:00,Extended Wrap Up[10048],572
11,2021-03-18 08:05:00,Go To Logout[10025],4
11,2021-03-18 08:05:00,Lunch[10001],3577
16,2021-03-18 08:24:00,Break[10003],1288
16,2021-03-18 08:24:00,Extended Wrap Up[10048],597
16,2021-03-18 08:24:00,Go To Logout[10025],10
16,2021-03-18 08:24:00,Lunch[10001],68
13,2021-03-18 08:24:00,Administration[11043],2
13,2021-03-18 08:24:00,Break[10003],1502
13,2021-03-18 08:24:00,Extended Wrap Up[10048],1018
13,2021-03-18 08:24:00,Go To Logout[10025],4
13,2021-03-18 08:24:00,Lunch[10001],47
13,2021-03-18 08:24:00,RONA[32767],9
1,2021-03-18 08:26:00,Administration[11043],3
1,2021-03-18 08:26:00,Break[10003],379
1,2021-03-18 08:26:00,Extended Wrap Up[10048],389
1,2021-03-18 08:26:00,Go To Logout[10025],9
1,2021-03-18 08:26:00,Lunch[10001],3599
12,2021-03-18 08:28:00,Break[10003],861
12,2021-03-18 08:28:00,Computer Issues[10030],169
12,2021-03-18 08:28:00,Extended Wrap Up[10048],551
12,2021-03-18 08:28:00,Go To Logout[10025],5
12,2021-03-18 08:28:00,Lunch[10001],12
6,2021-03-18 08:29:00,Break[10003],306
6,2021-03-18 08:29:00,Extended Wrap Up[10048],1878
6,2021-03-18 08:29:00,Go To Logout[10025],3
6,2021-03-18 08:29:00,Lunch[10001],3595
2,2021-03-18 08:30:00,Break[10003],1649
2,2021-03-18 08:30:00,Extended Wrap Up[10048],34
2,2021-03-18 08:30:00,Go To Logout[10025],5
2,2021-03-18 08:30:00,Lunch[10001],2726
18,2021-03-18 08:58:00,Break[10003],923
18,2021-03-18 08:58:00,Extended Wrap Up[10048],578
18,2021-03-18 08:58:00,Go To Logout[10025],8
5,2021-03-18 09:02:00,Break[10003],834
5,2021-03-18 09:02:00,Extended Wrap Up[10048],1510
5,2021-03-18 09:02:00,Go To Logout[10025],4
5,2021-03-18 09:02:00,Lunch[10001],63
14,2021-03-18 09:06:00,Extended Wrap Up[10048],782
14,2021-03-18 09:06:00,Go To Logout[10025],5
14,2021-03-18 14:24:00,Break[10003],300
14,2021-03-18 14:24:00,Extended Wrap Up[10048],166
14,2021-03-18 14:24:00,Go To Logout[10025],3
8,2021-03-19 07:45:00,Break[10003],127
8,2021-03-19 07:45:00,Extended Wrap Up[10048],217
8,2021-03-19 07:45:00,Go To Logout[10025],6
8,2021-03-19 07:45:00,Lunch[10001],3595
16,2021-03-19 08:17:00,Break[10003],630
16,2021-03-19 08:17:00,Extended Wrap Up[10048],59
16,2021-03-19 08:17:00,Go To Logout[10025],3
16,2021-03-19 08:17:00,Lunch[10001],68
13,2021-03-19 08:17:00,Administration[11043],2
13,2021-03-19 08:17:00,Break[10003],1089
13,2021-03-19 08:17:00,Extended Wrap Up[10048],1159
13,2021-03-19 08:17:00,Go To Logout[10025],3
